Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
278	Waveform 1	1	1481.536622063	1481.594245703	0.000	8000.000	0.0576	8000.000		-l21
278	Spectrogram 1	1	1481.536622063	1481.594245703	0.000	8000.000	0.0576	8000.000	-72.75	-l21
279	Waveform 1	1	1481.694460728	1481.772127373	0.000	8000.000	0.0777	8000.000		-l22
279	Spectrogram 1	1	1481.694460728	1481.772127373	0.000	8000.000	0.0777	8000.000	-76.87	-l22
280	Waveform 1	1	1481.982578926	1482.047718692	0.000	8000.000	0.0651	8000.000		-l23
280	Spectrogram 1	1	1481.982578926	1482.047718692	0.000	8000.000	0.0651	8000.000	-72.60	-l23
281	Waveform 1	1	1482.145428342	1482.305772382	0.000	8000.000	0.1603	8000.000		-l24
281	Spectrogram 1	1	1482.145428342	1482.305772382	0.000	8000.000	0.1603	8000.000	-75.71	-l24
282	Waveform 1	1	1485.091749631	1485.510147361	0.000	8000.000	0.4184	8000.000		-t16
282	Spectrogram 1	1	1485.091749631	1485.510147361	0.000	8000.000	0.4184	8000.000	-81.22	-t16
283	Waveform 1	1	1488.957543777	1489.223113594	0.000	8000.000	0.2656	8000.000		-t17
283	Spectrogram 1	1	1488.957543777	1489.223113594	0.000	8000.000	0.2656	8000.000	-83.43	-t17
284	Waveform 1	1	1528.494870241	1528.888214215	0.000	8000.000	0.3933	8000.000		-t18
284	Spectrogram 1	1	1528.494870241	1528.888214215	0.000	8000.000	0.3933	8000.000	-76.87	-t18
285	Waveform 1	1	1529.036031377	1529.211407671	0.000	8000.000	0.1754	8000.000		-t19
285	Spectrogram 1	1	1529.036031377	1529.211407671	0.000	8000.000	0.1754	8000.000	-79.40	-t19
286	Waveform 1	1	1530.792299695	1531.185643669	0.000	8000.000	0.3933	8000.000		-t20
286	Spectrogram 1	1	1530.792299695	1531.185643669	0.000	8000.000	0.3933	8000.000	-80.06	-t20
287	Waveform 1	1	1531.042837258	1531.243267309	0.000	8000.000	0.2004	8000.000		-t21
287	Spectrogram 1	1	1531.042837258	1531.243267309	0.000	8000.000	0.2004	8000.000	-79.00	-t21
288	Waveform 1	1	1533.340266259	1533.711061852	0.000	8000.000	0.3708	8000.000		-t22
288	Spectrogram 1	1	1533.340266259	1533.711061852	0.000	8000.000	0.3708	8000.000	-74.45	-t22
289	Waveform 1	1	1538.735590991	1539.006171559	0.000	8000.000	0.2706	8000.000		-t23
289	Spectrogram 1	1	1538.735590991	1539.006171559	0.000	8000.000	0.2706	8000.000	-74.40	-t23
290	Waveform 1	1	1541.594224132	1541.837245569	0.000	8000.000	0.2430	8000.000		-h60
290	Spectrogram 1	1	1541.594224132	1541.837245569	0.000	8000.000	0.2430	8000.000	-75.15	-h60
291	Waveform 1	1	1544.655794493	1544.916353559	0.000	8000.000	0.2606	8000.000		-t24
291	Spectrogram 1	1	1544.655794493	1544.916353559	0.000	8000.000	0.2606	8000.000	-75.41	-t24
292	Waveform 1	1	1546.086363979	1546.311847786	0.000	8000.000	0.2255	8000.000		-t25
292	Spectrogram 1	1	1546.086363979	1546.311847786	0.000	8000.000	0.2255	8000.000	-73.96	-t25
293	Waveform 1	1	1547.030890592	1547.281428155	0.000	8000.000	0.2505	8000.000		-h61
293	Spectrogram 1	1	1547.030890592	1547.281428155	0.000	8000.000	0.2505	8000.000	-75.92	-h61
294	Waveform 1	1	1548.050578020	1548.428889740	0.000	8000.000	0.3783	8000.000		-t26
294	Spectrogram 1	1	1548.050578020	1548.428889740	0.000	8000.000	0.3783	8000.000	-73.84	-t26
295	Waveform 1	1	1552.465049429	1552.683017109	0.000	8000.000	0.2180	8000.000		h62
295	Spectrogram 1	1	1552.465049429	1552.683017109	0.000	8000.000	0.2180	8000.000	-71.84	h62
296	Waveform 1	1	1554.529478496	1554.764983805	0.000	8000.000	0.2355	8000.000		h63
296	Spectrogram 1	1	1554.529478496	1554.764983805	0.000	8000.000	0.2355	8000.000	-69.17	h63
297	Waveform 1	1	1573.354868269	1573.755728370	0.000	8000.000	0.4009	8000.000		-mo14
297	Spectrogram 1	1	1573.354868269	1573.755728370	0.000	8000.000	0.4009	8000.000	-78.77	-mo14
298	Waveform 1	1	1611.268711948	1611.601926907	0.000	8000.000	0.3332	8000.000		-t27
298	Spectrogram 1	1	1611.268711948	1611.601926907	0.000	8000.000	0.3332	8000.000	-77.29	-t27
299	Waveform 1	1	1612.325980465	1612.561485774	0.000	8000.000	0.2355	8000.000		-t28
299	Spectrogram 1	1	1612.325980465	1612.561485774	0.000	8000.000	0.2355	8000.000	-80.05	-t28
300	Waveform 1	1	1613.911882681	1614.813817908	0.000	8000.000	0.9019	8000.000		help5
300	Spectrogram 1	1	1613.911882681	1614.813817908	0.000	8000.000	0.9019	8000.000	-67.24	help5
301	Waveform 1	1	1626.331025664	1626.378627801	0.000	8000.000	0.0476	8000.000		ca38
301	Spectrogram 1	1	1626.331025664	1626.378627801	0.000	8000.000	0.0476	8000.000	-69.10	ca38
302	Waveform 1	1	1626.418713811	1626.473832075	0.000	8000.000	0.0551	8000.000		ca39
302	Spectrogram 1	1	1626.418713811	1626.473832075	0.000	8000.000	0.0551	8000.000	-61.63	ca39
303	Waveform 1	1	1626.491369704	1626.556509471	0.000	8000.000	0.0651	8000.000		ca40
303	Spectrogram 1	1	1626.491369704	1626.556509471	0.000	8000.000	0.0651	8000.000	-61.90	ca40
304	Waveform 1	1	1626.589079354	1626.654219121	0.000	8000.000	0.0651	8000.000		ca41
304	Spectrogram 1	1	1626.589079354	1626.654219121	0.000	8000.000	0.0651	8000.000	-63.73	ca41
305	Waveform 1	1	1626.679272877	1626.724369638	0.000	8000.000	0.0451	8000.000		ca42
305	Spectrogram 1	1	1626.679272877	1626.724369638	0.000	8000.000	0.0451	8000.000	-71.18	ca42
306	Waveform 1	1	1626.744412643	1626.799530907	0.000	8000.000	0.0551	8000.000		ca43
306	Spectrogram 1	1	1626.744412643	1626.799530907	0.000	8000.000	0.0551	8000.000	-68.12	ca43
307	Waveform 1	1	1628.559563679	1628.612176568	0.000	8000.000	0.0526	8000.000		ca44
307	Spectrogram 1	1	1628.559563679	1628.612176568	0.000	8000.000	0.0526	8000.000	-69.36	ca44
308	Waveform 1	1	1628.634724948	1628.692348588	0.000	8000.000	0.0576	8000.000		ca45
308	Spectrogram 1	1	1628.634724948	1628.692348588	0.000	8000.000	0.0576	8000.000	-67.37	ca45
309	Waveform 1	1	1628.704875466	1628.767509857	0.000	8000.000	0.0626	8000.000		ca46
309	Spectrogram 1	1	1628.704875466	1628.767509857	0.000	8000.000	0.0626	8000.000	-65.20	ca46
310	Waveform 1	1	1628.780036735	1628.852692628	0.000	8000.000	0.0727	8000.000		ca47
310	Spectrogram 1	1	1628.780036735	1628.852692628	0.000	8000.000	0.0727	8000.000	-65.23	ca47
311	Waveform 1	1	1628.877746385	1628.940380775	0.000	8000.000	0.0626	8000.000		ca48
311	Spectrogram 1	1	1628.877746385	1628.940380775	0.000	8000.000	0.0626	8000.000	-65.38	ca48
312	Waveform 1	1	1628.965434532	1629.058133430	0.000	8000.000	0.0927	8000.000		ca49
312	Spectrogram 1	1	1628.965434532	1629.058133430	0.000	8000.000	0.0927	8000.000	-68.42	ca49
313	Waveform 1	1	1632.124712749	1632.172314886	0.000	8000.000	0.0476	8000.000		ca50
313	Spectrogram 1	1	1632.124712749	1632.172314886	0.000	8000.000	0.0476	8000.000	-69.45	ca50
314	Waveform 1	1	1632.207390145	1632.254992282	0.000	8000.000	0.0476	8000.000		ca51
314	Spectrogram 1	1	1632.207390145	1632.254992282	0.000	8000.000	0.0476	8000.000	-66.52	ca51
315	Waveform 1	1	1632.282551414	1632.350196556	0.000	8000.000	0.0676	8000.000		ca52
315	Spectrogram 1	1	1632.282551414	1632.350196556	0.000	8000.000	0.0676	8000.000	-66.46	ca52
316	Waveform 1	1	1632.405314820	1632.457927708	0.000	8000.000	0.0526	8000.000		ca53
316	Spectrogram 1	1	1632.405314820	1632.457927708	0.000	8000.000	0.0526	8000.000	-65.71	ca53
317	Waveform 1	1	1690.422289700	1690.750493907	0.000	8000.000	0.3282	8000.000		-t29
317	Spectrogram 1	1	1690.422289700	1690.750493907	0.000	8000.000	0.3282	8000.000	-72.65	-t29
318	Waveform 1	1	1698.907996057	1699.208641133	0.000	8000.000	0.3006	8000.000		-t30
318	Spectrogram 1	1	1698.907996057	1699.208641133	0.000	8000.000	0.3006	8000.000	-76.00	-t30
319	Waveform 1	1	1703.948810920	1704.224402239	0.000	8000.000	0.2756	8000.000		-t31
319	Spectrogram 1	1	1703.948810920	1704.224402239	0.000	8000.000	0.2756	8000.000	-79.80	-t31
320	Waveform 1	1	1708.581250009	1708.859346704	0.000	8000.000	0.2781	8000.000		h64
320	Spectrogram 1	1	1708.581250009	1708.859346704	0.000	8000.000	0.2781	8000.000	-60.96	h64
321	Waveform 1	1	1709.525778409	1709.763789094	0.000	8000.000	0.2380	8000.000		t32
321	Spectrogram 1	1	1709.525778409	1709.763789094	0.000	8000.000	0.2380	8000.000	-72.58	t32
322	Waveform 1	1	1754.910650673	1755.171209739	0.000	8000.000	0.2606	8000.000		-t33
322	Spectrogram 1	1	1754.910650673	1755.171209739	0.000	8000.000	0.2606	8000.000	-84.07	-t33
323	Waveform 1	1	1771.436106070	1771.696665136	0.000	8000.000	0.2606	8000.000		t34
323	Spectrogram 1	1	1771.436106070	1771.696665136	0.000	8000.000	0.2606	8000.000	-71.89	t34
324	Waveform 1	1	1773.159804051	1773.370255604	0.000	8000.000	0.2105	8000.000		pu39
324	Spectrogram 1	1	1773.159804051	1773.370255604	0.000	8000.000	0.2105	8000.000	-67.63	pu39
325	Waveform 1	1	1786.583604870	1786.871723068	0.000	8000.000	0.2881	8000.000		-t35
325	Spectrogram 1	1	1786.583604870	1786.871723068	0.000	8000.000	0.2881	8000.000	-66.57	-t35
326	Waveform 1	1	1817.600150652	1817.813107581	0.000	8000.000	0.2130	8000.000		mo15
326	Spectrogram 1	1	1817.600150652	1817.813107581	0.000	8000.000	0.2130	8000.000	-77.68	mo15
327	Waveform 1	1	1859.121735096	1859.164326481	0.000	8000.000	0.0426	8000.000		cl64
327	Spectrogram 1	1	1859.121735096	1859.164326481	0.000	8000.000	0.0426	8000.000	-71.82	cl64
328	Waveform 1	1	1859.522595197	1859.567691958	0.000	8000.000	0.0451	8000.000		cl65
328	Spectrogram 1	1	1859.522595197	1859.567691958	0.000	8000.000	0.0451	8000.000	-72.36	cl65
329	Waveform 1	1	1860.126390724	1860.171487485	0.000	8000.000	0.0451	8000.000		cl66
329	Spectrogram 1	1	1860.126390724	1860.171487485	0.000	8000.000	0.0451	8000.000	-76.02	cl66
330	Waveform 1	1	1863.215518424	1863.258109810	0.000	8000.000	0.0426	8000.000		m3
330	Spectrogram 1	1	1863.215518424	1863.258109810	0.000	8000.000	0.0426	8000.000	-71.51	m3
331	Waveform 1	1	1868.178666643	1868.396634323	0.000	8000.000	0.2180	8000.000		hu2
331	Spectrogram 1	1	1868.178666643	1868.396634323	0.000	8000.000	0.2180	8000.000	-60.42	hu2
332	Waveform 1	1	1869.894848951	1870.230569285	0.000	8000.000	0.3357	8000.000		h65
332	Spectrogram 1	1	1869.894848951	1870.230569285	0.000	8000.000	0.3357	8000.000	-64.51	h65
333	Waveform 1	1	1875.895221883	1875.960361649	0.000	8000.000	0.0651	8000.000		m4
333	Spectrogram 1	1	1875.895221883	1875.960361649	0.000	8000.000	0.0651	8000.000	-66.12	m4
334	Waveform 1	1	1876.053060548	1876.105673436	0.000	8000.000	0.0526	8000.000		l25
334	Spectrogram 1	1	1876.053060548	1876.105673436	0.000	8000.000	0.0526	8000.000	-73.77	l25
335	Waveform 1	1	1878.565951313	1878.919209277	0.000	8000.000	0.3533	8000.000		-t36
335	Spectrogram 1	1	1878.565951313	1878.919209277	0.000	8000.000	0.3533	8000.000	-74.75	-t36
336	Waveform 1	1	1879.430305906	1879.675832718	0.000	8000.000	0.2455	8000.000		-t37
336	Spectrogram 1	1	1879.430305906	1879.675832718	0.000	8000.000	0.2455	8000.000	-78.85	-t37
337	Waveform 1	1	1879.640757459	1879.893800397	0.000	8000.000	0.2530	8000.000		-t38
337	Spectrogram 1	1	1879.640757459	1879.893800397	0.000	8000.000	0.2530	8000.000	-77.40	-t38
338	Waveform 1	1	1880.956079665	1881.191584975	0.000	8000.000	0.2355	8000.000		t39
338	Spectrogram 1	1	1880.956079665	1881.191584975	0.000	8000.000	0.2355	8000.000	-73.94	t39
339	Waveform 1	1	1900.059567290	1900.104664051	0.000	8000.000	0.0451	8000.000		-ca54
339	Spectrogram 1	1	1900.059567290	1900.104664051	0.000	8000.000	0.0451	8000.000	-75.33	-ca54
340	Waveform 1	1	1900.154771564	1900.194857574	0.000	8000.000	0.0401	8000.000		-ca55
340	Spectrogram 1	1	1900.154771564	1900.194857574	0.000	8000.000	0.0401	8000.000	-72.33	-ca55
341	Waveform 1	1	1900.249975838	1900.307599477	0.000	8000.000	0.0576	8000.000		-ca56
341	Spectrogram 1	1	1900.249975838	1900.307599477	0.000	8000.000	0.0576	8000.000	-70.33	-ca56
342	Waveform 1	1	1900.372739244	1900.417836005	0.000	8000.000	0.0451	8000.000		-ca57
342	Spectrogram 1	1	1900.372739244	1900.417836005	0.000	8000.000	0.0451	8000.000	-72.42	-ca57
343	Waveform 1	1	1924.101148220	1924.334148154	0.000	8000.000	0.2330	8000.000		-t40
343	Spectrogram 1	1	1924.101148220	1924.334148154	0.000	8000.000	0.2330	8000.000	-81.61	-t40
344	Waveform 1	1	1942.127323167	1942.392892984	0.000	8000.000	0.2656	8000.000		-h66
344	Spectrogram 1	1	1942.127323167	1942.392892984	0.000	8000.000	0.2656	8000.000	-78.63	-h66
345	Waveform 1	1	1944.111580667	1944.159182805	0.000	8000.000	0.0476	8000.000		ca58
345	Spectrogram 1	1	1944.111580667	1944.159182805	0.000	8000.000	0.0476	8000.000	-72.51	ca58
346	Waveform 1	1	1944.191752688	1944.244365576	0.000	8000.000	0.0526	8000.000		ca59
346	Spectrogram 1	1	1944.191752688	1944.244365576	0.000	8000.000	0.0526	8000.000	-66.73	ca59
347	Waveform 1	1	1944.274430084	1944.337064474	0.000	8000.000	0.0626	8000.000		ca60
347	Spectrogram 1	1	1944.274430084	1944.337064474	0.000	8000.000	0.0626	8000.000	-61.11	ca60
348	Waveform 1	1	1944.359612855	1944.432268748	0.000	8000.000	0.0727	8000.000		ca61
348	Spectrogram 1	1	1944.359612855	1944.432268748	0.000	8000.000	0.0727	8000.000	-61.25	ca61
349	Waveform 1	1	1944.575075159	1944.642720301	0.000	8000.000	0.0676	8000.000		ca62
349	Spectrogram 1	1	1944.575075159	1944.642720301	0.000	8000.000	0.0676	8000.000	-67.78	ca62
350	Waveform 1	1	1944.685311687	1944.750451454	0.000	8000.000	0.0651	8000.000		ca63
350	Spectrogram 1	1	1944.685311687	1944.750451454	0.000	8000.000	0.0651	8000.000	-63.29	ca63
351	Waveform 1	1	1944.915806245	1944.980946012	0.000	8000.000	0.0651	8000.000		ca64
351	Spectrogram 1	1	1944.915806245	1944.980946012	0.000	8000.000	0.0651	8000.000	-66.52	ca64
352	Waveform 1	1	1945.000989017	1945.061118032	0.000	8000.000	0.0601	8000.000		ca65
352	Spectrogram 1	1	1945.000989017	1945.061118032	0.000	8000.000	0.0601	8000.000	-65.60	ca65
353	Waveform 1	1	1945.091182540	1945.173859935	0.000	8000.000	0.0827	8000.000		ca66
353	Spectrogram 1	1	1945.091182540	1945.173859935	0.000	8000.000	0.0827	8000.000	-65.65	ca66
354	Waveform 1	1	1956.184984021	1956.230080782	0.000	8000.000	0.0451	8000.000		cl67
354	Spectrogram 1	1	1956.184984021	1956.230080782	0.000	8000.000	0.0451	8000.000	-79.63	cl67
355	Waveform 1	1	1956.625930132	1956.683553772	0.000	8000.000	0.0576	8000.000		cl68
355	Spectrogram 1	1	1956.625930132	1956.683553772	0.000	8000.000	0.0576	8000.000	-83.61	cl68
356	Waveform 1	1	1956.798801051	1957.041822487	0.000	8000.000	0.2430	8000.000		cm2
356	Spectrogram 1	1	1956.798801051	1957.041822487	0.000	8000.000	0.2430	8000.000	-79.84	cm2
357	Waveform 1	1	1958.309542103	1958.352133489	0.000	8000.000	0.0426	8000.000		cl69
357	Spectrogram 1	1	1958.309542103	1958.352133489	0.000	8000.000	0.0426	8000.000	-81.67	cl69
358	Waveform 1	1	1958.993509650	1959.036101036	0.000	8000.000	0.0426	8000.000		cl70
358	Spectrogram 1	1	1958.993509650	1959.036101036	0.000	8000.000	0.0426	8000.000	-77.11	cl70
359	Waveform 1	1	1959.492079401	1959.532165411	0.000	8000.000	0.0401	8000.000		cl71
359	Spectrogram 1	1	1959.492079401	1959.532165411	0.000	8000.000	0.0401	8000.000	-80.06	cl71
360	Waveform 1	1	1959.872896497	1959.920498634	0.000	8000.000	0.0476	8000.000		cl72
360	Spectrogram 1	1	1959.872896497	1959.920498634	0.000	8000.000	0.0476	8000.000	-83.08	cl72
361	Waveform 1	1	1960.040756665	1960.105896431	0.000	8000.000	0.0651	8000.000		ca67
361	Spectrogram 1	1	1960.040756665	1960.105896431	0.000	8000.000	0.0651	8000.000	-65.79	ca67
362	Waveform 1	1	1960.120928685	1960.188573827	0.000	8000.000	0.0676	8000.000		ca68
362	Spectrogram 1	1	1960.120928685	1960.188573827	0.000	8000.000	0.0676	8000.000	-61.43	ca68
363	Waveform 1	1	1960.193584578	1960.273756598	0.000	8000.000	0.0802	8000.000		ca69
363	Spectrogram 1	1	1960.193584578	1960.273756598	0.000	8000.000	0.0802	8000.000	-61.61	ca69
364	Waveform 1	1	1960.286283476	1960.358939370	0.000	8000.000	0.0727	8000.000		ca70
364	Spectrogram 1	1	1960.286283476	1960.358939370	0.000	8000.000	0.0727	8000.000	-60.72	ca70
365	Waveform 1	1	1960.381487750	1960.446627517	0.000	8000.000	0.0651	8000.000		ca71
365	Spectrogram 1	1	1960.381487750	1960.446627517	0.000	8000.000	0.0651	8000.000	-61.13	ca71
366	Waveform 1	1	1960.489218903	1960.571896298	0.000	8000.000	0.0827	8000.000		ca72
366	Spectrogram 1	1	1960.489218903	1960.571896298	0.000	8000.000	0.0827	8000.000	-66.58	ca72
367	Waveform 1	1	1970.245150251	1970.345365276	0.000	8000.000	0.1002	8000.000		b2
367	Spectrogram 1	1	1970.245150251	1970.345365276	0.000	8000.000	0.1002	8000.000	-67.93	b2
368	Waveform 1	1	1976.350749758	1976.408373397	0.000	8000.000	0.0576	8000.000		cl73
368	Spectrogram 1	1	1976.350749758	1976.408373397	0.000	8000.000	0.0576	8000.000	-74.17	cl73
369	Waveform 1	1	2026.115018668	2026.175147683	0.000	8000.000	0.0601	8000.000		l26
369	Spectrogram 1	1	2026.115018668	2026.175147683	0.000	8000.000	0.0601	8000.000	-73.06	l26
370	Waveform 1	1	2026.257825079	2026.330480972	0.000	8000.000	0.0727	8000.000		l27
370	Spectrogram 1	1	2026.257825079	2026.330480972	0.000	8000.000	0.0727	8000.000	-73.87	l27
371	Waveform 1	1	2030.431781772	2030.476878533	0.000	8000.000	0.0451	8000.000		cl74
371	Spectrogram 1	1	2030.431781772	2030.476878533	0.000	8000.000	0.0451	8000.000	-77.52	cl74
372	Waveform 1	1	2030.702362340	2030.749964477	0.000	8000.000	0.0476	8000.000		cl75
372	Spectrogram 1	1	2030.702362340	2030.749964477	0.000	8000.000	0.0476	8000.000	-81.77	cl75
373	Waveform 1	1	2033.814023192	2033.866636081	0.000	8000.000	0.0526	8000.000		cl76
373	Spectrogram 1	1	2033.814023192	2033.866636081	0.000	8000.000	0.0526	8000.000	-69.63	cl76
