Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
278	Waveform 1	1	1902.455607815	1902.509787863	0.000	8000.000	0.0542	8000.000		cl136
278	Spectrogram 1	1	1902.455607815	1902.509787863	0.000	8000.000	0.0542	8000.000	-50.02	cl136
279	Waveform 1	1	1903.966946008	1904.015422893	0.000	8000.000	0.0485	8000.000		cl137
279	Spectrogram 1	1	1903.966946008	1904.015422893	0.000	8000.000	0.0485	8000.000	-45.69	cl137
280	Waveform 1	1	1904.525856200	1904.560075178	0.000	8000.000	0.0342	8000.000		-l7
280	Spectrogram 1	1	1904.525856200	1904.560075178	0.000	8000.000	0.0342	8000.000	-64.10	-l7
281	Waveform 1	1	1904.560075178	1904.605700482	0.000	8000.000	0.0456	8000.000		-l8
281	Spectrogram 1	1	1904.560075178	1904.605700482	0.000	8000.000	0.0456	8000.000	-65.05	-l8
282	Waveform 1	1	1904.762537464	1904.802459605	0.000	8000.000	0.0399	8000.000		-l9
282	Spectrogram 1	1	1904.762537464	1904.802459605	0.000	8000.000	0.0399	8000.000	-66.72	-l9
283	Waveform 1	1	1907.665447428	1907.725330639	0.000	8000.000	0.0599	8000.000		cl138
283	Spectrogram 1	1	1907.665447428	1907.725330639	0.000	8000.000	0.0599	8000.000	-47.61	cl138
284	Waveform 1	1	1933.740310166	1933.791638633	0.000	8000.000	0.0513	8000.000		cl139
284	Spectrogram 1	1	1933.740310166	1933.791638633	0.000	8000.000	0.0513	8000.000	-59.66	cl139
285	Waveform 1	1	1951.120700483	1951.172028950	0.000	8000.000	0.0513	8000.000		cl140
285	Spectrogram 1	1	1951.120700483	1951.172028950	0.000	8000.000	0.0513	8000.000	-50.60	cl140
286	Waveform 1	1	1952.107347900	1952.161527948	0.000	8000.000	0.0542	8000.000		cl141
286	Spectrogram 1	1	1952.107347900	1952.161527948	0.000	8000.000	0.0542	8000.000	-48.39	cl141
287	Waveform 1	1	1952.435279772	1952.495162983	0.000	8000.000	0.0599	8000.000		cl142
287	Spectrogram 1	1	1952.435279772	1952.495162983	0.000	8000.000	0.0599	8000.000	-46.90	cl142
288	Waveform 1	1	1952.751805318	1952.814540111	0.000	8000.000	0.0627	8000.000		cl143
288	Spectrogram 1	1	1952.751805318	1952.814540111	0.000	8000.000	0.0627	8000.000	-46.71	cl143
289	Waveform 1	1	1953.145323565	1953.219464684	0.000	8000.000	0.0741	8000.000		cl144
289	Spectrogram 1	1	1953.145323565	1953.219464684	0.000	8000.000	0.0741	8000.000	-46.15	cl144
290	Waveform 1	1	1954.910452511	1954.958929397	0.000	8000.000	0.0485	8000.000		cl145
290	Spectrogram 1	1	1954.910452511	1954.958929397	0.000	8000.000	0.0485	8000.000	-45.18	cl145
291	Waveform 1	1	1955.611941778	1955.663270245	0.000	8000.000	0.0513	8000.000		cl146
291	Spectrogram 1	1	1955.611941778	1955.663270245	0.000	8000.000	0.0513	8000.000	-43.38	cl146
292	Waveform 1	1	2020.516792165	2020.568120632	0.000	8000.000	0.0513	8000.000		-m56
292	Spectrogram 1	1	2020.516792165	2020.568120632	0.000	8000.000	0.0513	8000.000	-62.27	-m56
293	Waveform 1	1	2020.784840826	2020.839020874	0.000	8000.000	0.0542	8000.000		-m57
293	Spectrogram 1	1	2020.784840826	2020.839020874	0.000	8000.000	0.0542	8000.000	-58.29	-m57
294	Waveform 1	1	2072.732099362	2072.789130992	0.000	8000.000	0.0570	8000.000		cl147
294	Spectrogram 1	1	2072.732099362	2072.789130992	0.000	8000.000	0.0570	8000.000	-62.59	cl147
295	Waveform 1	1	2092.935549486	2092.989729535	0.000	8000.000	0.0542	8000.000		cl148
295	Spectrogram 1	1	2092.935549486	2092.989729535	0.000	8000.000	0.0542	8000.000	-48.20	cl148
296	Waveform 1	1	2093.443130992	2093.500162622	0.000	8000.000	0.0570	8000.000		cl149
296	Spectrogram 1	1	2093.443130992	2093.500162622	0.000	8000.000	0.0570	8000.000	-48.07	cl149
297	Waveform 1	1	2094.347082327	2094.409817120	0.000	8000.000	0.0627	8000.000		cl150
297	Spectrogram 1	1	2094.347082327	2094.409817120	0.000	8000.000	0.0627	8000.000	-45.54	cl150
298	Waveform 1	1	2111.847237539	2111.935636565	0.000	8000.000	0.0884	8000.000		b2
298	Spectrogram 1	1	2111.847237539	2111.935636565	0.000	8000.000	0.0884	8000.000	-63.54	b2
299	Waveform 1	1	2112.511656028	2112.622867706	0.000	8000.000	0.1112	8000.000		b3
299	Spectrogram 1	1	2112.511656028	2112.622867706	0.000	8000.000	0.1112	8000.000	-62.50	b3
300	Waveform 1	1	2114.593310739	2114.815734096	0.000	8000.000	0.2224	8000.000		y5
300	Spectrogram 1	1	2114.593310739	2114.815734096	0.000	8000.000	0.2224	8000.000	-57.21	y5
301	Waveform 1	1	2114.895578378	2114.964016334	0.000	8000.000	0.0684	8000.000		m58
301	Spectrogram 1	1	2114.895578378	2114.964016334	0.000	8000.000	0.0684	8000.000	-54.55	m58
302	Waveform 1	1	2115.023899545	2115.080931175	0.000	8000.000	0.0570	8000.000		m59
302	Spectrogram 1	1	2115.023899545	2115.080931175	0.000	8000.000	0.0570	8000.000	-53.25	m59
303	Waveform 1	1	2115.095189082	2115.137962805	0.000	8000.000	0.0428	8000.000		l10
303	Spectrogram 1	1	2115.095189082	2115.137962805	0.000	8000.000	0.0428	8000.000	-56.07	l10
304	Waveform 1	1	2115.194994435	2115.237768157	0.000	8000.000	0.0428	8000.000		m60
304	Spectrogram 1	1	2115.194994435	2115.237768157	0.000	8000.000	0.0428	8000.000	-55.79	m60
305	Waveform 1	1	2119.241388798	2119.383967872	0.000	8000.000	0.1426	8000.000		l11
305	Spectrogram 1	1	2119.241388798	2119.383967872	0.000	8000.000	0.1426	8000.000	-45.37	l11
306	Waveform 1	1	2119.446702665	2119.523695366	0.000	8000.000	0.0770	8000.000		l12
306	Spectrogram 1	1	2119.446702665	2119.523695366	0.000	8000.000	0.0770	8000.000	-49.48	l12
307	Waveform 1	1	2119.583578577	2119.663422859	0.000	8000.000	0.0798	8000.000		l13
307	Spectrogram 1	1	2119.583578577	2119.663422859	0.000	8000.000	0.0798	8000.000	-53.04	l13
308	Waveform 1	1	2120.536005488	2120.778389915	0.000	8000.000	0.2424	8000.000		-h13
308	Spectrogram 1	1	2120.536005488	2120.778389915	0.000	8000.000	0.2424	8000.000	-65.77	-h13
309	Waveform 1	1	2125.075721922	2125.258223138	0.000	8000.000	0.1825	8000.000		ht1
309	Spectrogram 1	1	2125.075721922	2125.258223138	0.000	8000.000	0.1825	8000.000	-52.83	ht1
310	Waveform 1	1	2136.419312244	2136.559039738	0.000	8000.000	0.1397	8000.000		ht2
310	Spectrogram 1	1	2136.419312244	2136.559039738	0.000	8000.000	0.1397	8000.000	-52.40	ht2
311	Waveform 1	1	2140.882037506	2141.027468162	0.000	8000.000	0.1454	8000.000		ht3
311	Spectrogram 1	1	2140.882037506	2141.027468162	0.000	8000.000	0.1454	8000.000	-58.46	ht3
312	Waveform 1	1	2142.880996354	2143.034981755	0.000	8000.000	0.1540	8000.000		ht4
312	Spectrogram 1	1	2142.880996354	2143.034981755	0.000	8000.000	0.1540	8000.000	-55.73	ht4
313	Waveform 1	1	2144.777298049	2144.840032842	0.000	8000.000	0.0627	8000.000		ca4
313	Spectrogram 1	1	2144.777298049	2144.840032842	0.000	8000.000	0.0627	8000.000	-52.79	ca4
314	Waveform 1	1	2144.871400238	2144.954096102	0.000	8000.000	0.0827	8000.000		ca5
314	Spectrogram 1	1	2144.871400238	2144.954096102	0.000	8000.000	0.0827	8000.000	-49.08	ca5
315	Waveform 1	1	2164.715557258	2164.786846796	0.000	8000.000	0.0713	8000.000		sh5
315	Spectrogram 1	1	2164.715557258	2164.786846796	0.000	8000.000	0.0713	8000.000	-59.30	sh5
316	Waveform 1	1	2181.354535576	2181.397309298	0.000	8000.000	0.0428	8000.000		l14
316	Spectrogram 1	1	2181.354535576	2181.397309298	0.000	8000.000	0.0428	8000.000	-49.69	l14
317	Waveform 1	1	2181.414418787	2181.465747254	0.000	8000.000	0.0513	8000.000		l15
317	Spectrogram 1	1	2181.414418787	2181.465747254	0.000	8000.000	0.0513	8000.000	-48.51	l15
318	Waveform 1	1	2189.601309702	2189.743888777	0.000	8000.000	0.1426	8000.000		-o1
318	Spectrogram 1	1	2189.601309702	2189.743888777	0.000	8000.000	0.1426	8000.000	-64.70	-o1
319	Waveform 1	1	2194.391965526	2194.645756280	0.000	8000.000	0.2538	8000.000		-t22
319	Spectrogram 1	1	2194.391965526	2194.645756280	0.000	8000.000	0.2538	8000.000	-60.66	-t22
320	Waveform 1	1	2196.961238927	2197.023973720	0.000	8000.000	0.0627	8000.000		p1
320	Spectrogram 1	1	2196.961238927	2197.023973720	0.000	8000.000	0.0627	8000.000	-61.49	p1
321	Waveform 1	1	2197.043934790	2197.092411676	0.000	8000.000	0.0485	8000.000		p1
321	Spectrogram 1	1	2197.043934790	2197.092411676	0.000	8000.000	0.0485	8000.000	-61.09	p1
322	Waveform 1	1	2197.172255958	2197.257803403	0.000	8000.000	0.0855	8000.000		p1
322	Spectrogram 1	1	2197.172255958	2197.257803403	0.000	8000.000	0.0855	8000.000	-52.75	p1
323	Waveform 1	1	2198.164606538	2198.329998264	0.000	8000.000	0.1654	8000.000		sk1
323	Spectrogram 1	1	2198.164606538	2198.329998264	0.000	8000.000	0.1654	8000.000	-59.87	sk1
324	Waveform 1	1	2209.702105930	2209.784801793	0.000	8000.000	0.0827	8000.000		p1
324	Spectrogram 1	1	2209.702105930	2209.784801793	0.000	8000.000	0.0827	8000.000	-59.97	p1
325	Waveform 1	1	2210.018631476	2210.107030502	0.000	8000.000	0.0884	8000.000		p1
325	Spectrogram 1	1	2210.018631476	2210.107030502	0.000	8000.000	0.0884	8000.000	-63.35	p1
326	Waveform 1	1	2216.240782740	2216.414729211	0.000	8000.000	0.1739	8000.000		t23
326	Spectrogram 1	1	2216.240782740	2216.414729211	0.000	8000.000	0.1739	8000.000	-57.59	t23
327	Waveform 1	1	2216.554456704	2216.677074709	0.000	8000.000	0.1226	8000.000		ht5
327	Spectrogram 1	1	2216.554456704	2216.677074709	0.000	8000.000	0.1226	8000.000	-64.07	ht5
328	Waveform 1	1	2224.767010663	2224.892480249	0.000	8000.000	0.1255	8000.000		-h14
328	Spectrogram 1	1	2224.767010663	2224.892480249	0.000	8000.000	0.1255	8000.000	-63.36	-h14
329	Waveform 1	1	2225.037910905	2225.297404821	0.000	8000.000	0.2595	8000.000		-t24
329	Spectrogram 1	1	2225.037910905	2225.297404821	0.000	8000.000	0.2595	8000.000	-65.93	-t24
330	Waveform 1	1	2308.754507137	2308.852886698	0.000	8000.000	0.0984	8000.000		l16
330	Spectrogram 1	1	2308.754507137	2308.852886698	0.000	8000.000	0.0984	8000.000	-61.69	l16
331	Waveform 1	1	2340.045166694	2340.107771869	0.000	8000.000	0.0626	8000.000		cl151
331	Spectrogram 1	1	2340.045166694	2340.107771869	0.000	8000.000	0.0626	8000.000	-64.01	cl151
332	Waveform 1	1	2340.551970496	2340.605632075	0.000	8000.000	0.0537	8000.000		cl152
332	Spectrogram 1	1	2340.551970496	2340.605632075	0.000	8000.000	0.0537	8000.000	-60.91	cl152
333	Waveform 1	1	2340.832203187	2340.882883567	0.000	8000.000	0.0507	8000.000		cl153
333	Spectrogram 1	1	2340.832203187	2340.882883567	0.000	8000.000	0.0507	8000.000	-61.42	cl153
334	Waveform 1	1	2341.106473480	2341.151191462	0.000	8000.000	0.0447	8000.000		cl154
334	Spectrogram 1	1	2341.106473480	2341.151191462	0.000	8000.000	0.0447	8000.000	-55.74	cl154
335	Waveform 1	1	2341.565578101	2341.613277282	0.000	8000.000	0.0477	8000.000		cl155
335	Spectrogram 1	1	2341.565578101	2341.613277282	0.000	8000.000	0.0477	8000.000	-62.30	cl155
336	Waveform 1	1	2341.860716786	2341.914378365	0.000	8000.000	0.0537	8000.000		cl156
336	Spectrogram 1	1	2341.860716786	2341.914378365	0.000	8000.000	0.0537	8000.000	-58.68	cl156
337	Waveform 1	1	2342.179705061	2342.224423044	0.000	8000.000	0.0447	8000.000		cl157
337	Spectrogram 1	1	2342.179705061	2342.224423044	0.000	8000.000	0.0447	8000.000	-59.62	cl157
338	Waveform 1	1	2342.755076437	2342.796813221	0.000	8000.000	0.0417	8000.000		cl158
338	Spectrogram 1	1	2342.755076437	2342.796813221	0.000	8000.000	0.0417	8000.000	-61.96	cl158
339	Waveform 1	1	2343.026365531	2343.071083514	0.000	8000.000	0.0447	8000.000		cl159
339	Spectrogram 1	1	2343.026365531	2343.071083514	0.000	8000.000	0.0447	8000.000	-62.14	cl159
340	Waveform 1	1	2343.315541818	2343.369203397	0.000	8000.000	0.0537	8000.000		cl160
340	Spectrogram 1	1	2343.315541818	2343.369203397	0.000	8000.000	0.0537	8000.000	-61.58	cl160
341	Waveform 1	1	2343.598755816	2343.649436196	0.000	8000.000	0.0507	8000.000		cl161
341	Spectrogram 1	1	2343.598755816	2343.649436196	0.000	8000.000	0.0507	8000.000	-65.17	cl161
342	Waveform 1	1	2345.473929885	2345.530572663	0.000	8000.000	0.0566	8000.000		cl162
342	Spectrogram 1	1	2345.473929885	2345.530572663	0.000	8000.000	0.0566	8000.000	-56.10	cl162
343	Waveform 1	1	2345.658764213	2345.718388190	0.000	8000.000	0.0596	8000.000		cl163
343	Spectrogram 1	1	2345.658764213	2345.718388190	0.000	8000.000	0.0596	8000.000	-58.50	cl163
344	Waveform 1	1	2345.840617342	2345.900241319	0.000	8000.000	0.0596	8000.000		cl164
344	Spectrogram 1	1	2345.840617342	2345.900241319	0.000	8000.000	0.0596	8000.000	-53.46	cl164
345	Waveform 1	1	2346.034395266	2346.088056845	0.000	8000.000	0.0537	8000.000		cl165
345	Spectrogram 1	1	2346.034395266	2346.088056845	0.000	8000.000	0.0537	8000.000	-52.15	cl165
346	Waveform 1	1	2346.240097986	2346.302703162	0.000	8000.000	0.0626	8000.000		cl166
346	Spectrogram 1	1	2346.240097986	2346.302703162	0.000	8000.000	0.0626	8000.000	-54.70	cl166
347	Waveform 1	1	2346.433875911	2346.696221408	0.000	8000.000	0.2623	8000.000		cm14
347	Spectrogram 1	1	2346.433875911	2346.696221408	0.000	8000.000	0.2623	8000.000	-61.30	cm14
348	Waveform 1	1	2346.898942929	2346.949623309	0.000	8000.000	0.0507	8000.000		cl167
348	Spectrogram 1	1	2346.898942929	2346.949623309	0.000	8000.000	0.0507	8000.000	-61.27	cl167
349	Waveform 1	1	2347.280536380	2347.334197959	0.000	8000.000	0.0537	8000.000		cl168
349	Spectrogram 1	1	2347.280536380	2347.334197959	0.000	8000.000	0.0537	8000.000	-57.72	cl168
350	Waveform 1	1	2351.838791825	2351.886491007	0.000	8000.000	0.0477	8000.000		cl169
350	Spectrogram 1	1	2351.838791825	2351.886491007	0.000	8000.000	0.0477	8000.000	-61.23	cl169
351	Waveform 1	1	2352.193554487	2352.250197265	0.000	8000.000	0.0566	8000.000		cl170
351	Spectrogram 1	1	2352.193554487	2352.250197265	0.000	8000.000	0.0566	8000.000	-54.65	cl170
352	Waveform 1	1	2352.721226681	2352.777869459	0.000	8000.000	0.0566	8000.000		cl171
352	Spectrogram 1	1	2352.721226681	2352.777869459	0.000	8000.000	0.0566	8000.000	-52.43	cl171
353	Waveform 1	1	2353.001459372	2353.055120951	0.000	8000.000	0.0537	8000.000		cl172
353	Spectrogram 1	1	2353.001459372	2353.055120951	0.000	8000.000	0.0537	8000.000	-50.12	cl172
354	Waveform 1	1	2353.329391244	2353.374109227	0.000	8000.000	0.0447	8000.000		cl173
354	Spectrogram 1	1	2353.329391244	2353.374109227	0.000	8000.000	0.0447	8000.000	-49.17	cl173
355	Waveform 1	1	2353.526150367	2353.573849549	0.000	8000.000	0.0477	8000.000		cl174
355	Spectrogram 1	1	2353.526150367	2353.573849549	0.000	8000.000	0.0477	8000.000	-54.62	cl174
356	Waveform 1	1	2353.907743818	2353.949480602	0.000	8000.000	0.0417	8000.000		cl175
356	Spectrogram 1	1	2353.907743818	2353.949480602	0.000	8000.000	0.0417	8000.000	-60.70	cl175
357	Waveform 1	1	2354.068728556	2354.110465339	0.000	8000.000	0.0417	8000.000		cl176
357	Spectrogram 1	1	2354.068728556	2354.110465339	0.000	8000.000	0.0417	8000.000	-57.00	cl176
358	Waveform 1	1	2355.308907380	2355.374493755	0.000	8000.000	0.0656	8000.000		cl177
358	Spectrogram 1	1	2355.308907380	2355.374493755	0.000	8000.000	0.0656	8000.000	-61.24	cl177
359	Waveform 1	1	2362.356461649	2362.407142029	0.000	8000.000	0.0507	8000.000		cl178
359	Spectrogram 1	1	2362.356461649	2362.407142029	0.000	8000.000	0.0507	8000.000	-63.06	cl178
360	Waveform 1	1	2364.686268565	2364.751854939	0.000	8000.000	0.0656	8000.000		-m61
360	Spectrogram 1	1	2364.686268565	2364.751854939	0.000	8000.000	0.0656	8000.000	-68.99	-m61
361	Waveform 1	1	2364.751854939	2364.817441314	0.000	8000.000	0.0656	8000.000		-m62
361	Spectrogram 1	1	2364.751854939	2364.817441314	0.000	8000.000	0.0656	8000.000	-62.93	-m62
362	Waveform 1	1	2364.933708069	2364.993332045	0.000	8000.000	0.0596	8000.000		-m63
362	Spectrogram 1	1	2364.933708069	2364.993332045	0.000	8000.000	0.0596	8000.000	-69.23	-m63
363	Waveform 1	1	2368.069929354	2368.141478126	0.000	8000.000	0.0715	8000.000		cl179
363	Spectrogram 1	1	2368.069929354	2368.141478126	0.000	8000.000	0.0715	8000.000	-44.38	cl179
364	Waveform 1	1	2368.445560407	2368.517109179	0.000	8000.000	0.0715	8000.000		cl180
364	Spectrogram 1	1	2368.445560407	2368.517109179	0.000	8000.000	0.0715	8000.000	-45.99	cl180
