Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
285	Spectrogram 1	1	1649.908040663	1649.969225995	0.000	11025.000	0.0612	11025.000	-77.37	ca
286	Waveform 1	1	1649.975344529	1650.042648394	0.000	11025.000	0.0673	11025.000		ca
286	Spectrogram 1	1	1649.975344529	1650.042648394	0.000	11025.000	0.0673	11025.000	-77.53	ca
287	Waveform 1	1	1650.051826194	1650.116070794	0.000	11025.000	0.0642	11025.000		ca
287	Spectrogram 1	1	1650.051826194	1650.116070794	0.000	11025.000	0.0642	11025.000	-74.31	ca
288	Waveform 1	1	1650.122189327	1650.223145126	0.000	11025.000	0.1010	11025.000		ca
288	Spectrogram 1	1	1650.122189327	1650.223145126	0.000	11025.000	0.1010	11025.000	-74.35	ca
289	Waveform 1	1	1650.232322926	1650.336337991	0.000	11025.000	0.1040	11025.000		ca
289	Spectrogram 1	1	1650.232322926	1650.336337991	0.000	11025.000	0.1040	11025.000	-72.96	ca
290	Waveform 1	1	1650.437293790	1650.553545922	0.000	11025.000	0.1163	11025.000		ca
290	Spectrogram 1	1	1650.437293790	1650.553545922	0.000	11025.000	0.1163	11025.000	-74.46	ca
291	Waveform 1	1	1651.994460506	1652.462528301	0.000	11025.000	0.4681	11025.000		pu
291	Spectrogram 1	1	1651.994460506	1652.462528301	0.000	11025.000	0.4681	11025.000	-81.44	pu
292	Waveform 1	1	1652.545128500	1652.762336431	0.000	11025.000	0.2172	11025.000		pu
292	Spectrogram 1	1	1652.545128500	1652.762336431	0.000	11025.000	0.2172	11025.000	-79.90	pu
293	Waveform 1	1	1653.028492628	1653.089677960	0.000	11025.000	0.0612	11025.000		m
293	Spectrogram 1	1	1653.028492628	1653.089677960	0.000	11025.000	0.0612	11025.000	-77.88	m
294	Waveform 1	1	1653.215107892	1653.291589558	0.000	11025.000	0.0765	11025.000		m
294	Spectrogram 1	1	1653.215107892	1653.291589558	0.000	11025.000	0.0765	11025.000	-81.16	m
295	Waveform 1	1	1653.478204823	1653.545508689	0.000	11025.000	0.0673	11025.000		m
295	Spectrogram 1	1	1653.478204823	1653.545508689	0.000	11025.000	0.0673	11025.000	-82.73	m
296	Waveform 1	1	1725.325073718	1725.422970250	0.000	11025.000	0.0979	11025.000		sh
296	Spectrogram 1	1	1725.325073718	1725.422970250	0.000	11025.000	0.0979	11025.000	-76.29	sh
297	Waveform 1	1	1803.587225501	1804.027759896	0.000	11025.000	0.4405	11025.000		mo
297	Spectrogram 1	1	1803.587225501	1804.027759896	0.000	11025.000	0.4405	11025.000	-80.89	mo
298	Waveform 1	1	1831.340889988	1831.414312387	0.000	11025.000	0.0734	11025.000		m
298	Spectrogram 1	1	1831.340889988	1831.414312387	0.000	11025.000	0.0734	11025.000	-80.03	m
299	Waveform 1	1	1857.895313787	1857.932024987	0.000	11025.000	0.0367	11025.000		l
299	Spectrogram 1	1	1857.895313787	1857.932024987	0.000	11025.000	0.0367	11025.000	-77.44	l
300	Waveform 1	1	1857.938143520	1857.984032519	0.000	11025.000	0.0459	11025.000		l
300	Spectrogram 1	1	1857.938143520	1857.984032519	0.000	11025.000	0.0459	11025.000	-79.21	l
301	Waveform 1	1	1857.996269586	1858.048277119	0.000	11025.000	0.0520	11025.000		l
301	Spectrogram 1	1	1857.996269586	1858.048277119	0.000	11025.000	0.0520	11025.000	-77.88	l
302	Waveform 1	1	1858.136995851	1858.170647784	0.000	11025.000	0.0337	11025.000		l
302	Spectrogram 1	1	1858.136995851	1858.170647784	0.000	11025.000	0.0337	11025.000	-77.66	l
303	Waveform 1	1	1858.179825584	1858.241010916	0.000	11025.000	0.0612	11025.000		l
303	Spectrogram 1	1	1858.179825584	1858.241010916	0.000	11025.000	0.0612	11025.000	-77.52	l
304	Waveform 1	1	1858.262425783	1858.308314782	0.000	11025.000	0.0459	11025.000		l
304	Spectrogram 1	1	1858.262425783	1858.308314782	0.000	11025.000	0.0459	11025.000	-81.24	l
305	Waveform 1	1	1858.354203782	1858.412329848	0.000	11025.000	0.0581	11025.000		l
305	Spectrogram 1	1	1858.354203782	1858.412329848	0.000	11025.000	0.0581	11025.000	-77.02	l
306	Waveform 1	1	1858.406211315	1858.449041047	0.000	11025.000	0.0428	11025.000		m
306	Spectrogram 1	1	1858.406211315	1858.449041047	0.000	11025.000	0.0428	11025.000	-76.29	m
307	Waveform 1	1	1870.670810214	1870.872721812	0.000	11025.000	0.2019	11025.000		h
307	Spectrogram 1	1	1870.670810214	1870.872721812	0.000	11025.000	0.2019	11025.000	-78.94	h
311	Waveform 1	1	1894.539205435	1894.582035167	0.000	11025.000	0.0428	11025.000		m
311	Spectrogram 1	1	1894.539205435	1894.582035167	0.000	11025.000	0.0428	11025.000	-78.41	m
312	Waveform 1	1	1894.701346566	1894.750294832	0.000	11025.000	0.0489	11025.000		m
312	Spectrogram 1	1	1894.701346566	1894.750294832	0.000	11025.000	0.0489	11025.000	-77.92	m
313	Waveform 1	1	1894.851250631	1894.900198897	0.000	11025.000	0.0489	11025.000		m
313	Spectrogram 1	1	1894.851250631	1894.900198897	0.000	11025.000	0.0489	11025.000	-77.62	m
314	Waveform 1	1	1909.893663993	1909.948730792	0.000	11025.000	0.0551	11025.000		l
314	Spectrogram 1	1	1909.893663993	1909.948730792	0.000	11025.000	0.0551	11025.000	-76.50	l
315	Waveform 1	1	1910.006856859	1910.288309389	0.000	11025.000	0.2815	11025.000		t
315	Spectrogram 1	1	1910.006856859	1910.288309389	0.000	11025.000	0.2815	11025.000	-78.22	t
316	Waveform 1	1	1913.934954871	1914.011436537	0.000	11025.000	0.0765	11025.000		m
316	Spectrogram 1	1	1913.934954871	1914.011436537	0.000	11025.000	0.0765	11025.000	-77.21	m
317	Waveform 1	1	1922.360174491	1922.822123752	0.000	11025.000	0.4619	11025.000		mo
317	Spectrogram 1	1	1922.360174491	1922.822123752	0.000	11025.000	0.4619	11025.000	-79.18	mo
318	Waveform 1	1	1927.524216223	1927.781194620	0.000	11025.000	0.2570	11025.000		mo
318	Spectrogram 1	1	1927.524216223	1927.781194620	0.000	11025.000	0.2570	11025.000	-76.24	mo
319	Waveform 1	1	1934.159764862	1934.211772395	0.000	11025.000	0.0520	11025.000		cl
319	Spectrogram 1	1	1934.159764862	1934.211772395	0.000	11025.000	0.0520	11025.000	-78.20	cl
320	Waveform 1	1	1934.511580525	1934.563588058	0.000	11025.000	0.0520	11025.000		cl
320	Spectrogram 1	1	1934.511580525	1934.563588058	0.000	11025.000	0.0520	11025.000	-79.73	cl
321	Waveform 1	1	1972.535201954	1972.602505820	0.000	11025.000	0.0673	11025.000		cl
321	Spectrogram 1	1	1972.535201954	1972.602505820	0.000	11025.000	0.0673	11025.000	-66.74	cl
322	Waveform 1	1	1972.682041523	1972.730989789	0.000	11025.000	0.0489	11025.000		m
322	Spectrogram 1	1	1972.682041523	1972.730989789	0.000	11025.000	0.0489	11025.000	-75.00	m
323	Waveform 1	1	1972.810530721	1972.874775321	0.000	11025.000	0.0642	11025.000		m
323	Spectrogram 1	1	1972.810530721	1972.874775321	0.000	11025.000	0.0642	11025.000	-75.95	m
324	Waveform 1	1	1972.972671853	1973.021620119	0.000	11025.000	0.0489	11025.000		m
324	Spectrogram 1	1	1972.972671853	1973.021620119	0.000	11025.000	0.0489	11025.000	-77.95	m
325	Waveform 1	1	1973.021620119	1973.076686918	0.000	11025.000	0.0551	11025.000		m
325	Spectrogram 1	1	1973.021620119	1973.076686918	0.000	11025.000	0.0551	11025.000	-77.85	m
326	Waveform 1	1	1973.208235384	1973.281657783	0.000	11025.000	0.0734	11025.000		m
326	Spectrogram 1	1	1973.208235384	1973.281657783	0.000	11025.000	0.0734	11025.000	-81.96	m
327	Waveform 1	1	1973.517221314	1973.581465913	0.000	11025.000	0.0642	11025.000		m
327	Spectrogram 1	1	1973.517221314	1973.581465913	0.000	11025.000	0.0642	11025.000	-79.83	m
328	Waveform 1	1	1989.422347163	1989.495769562	0.000	11025.000	0.0734	11025.000		ht
328	Spectrogram 1	1	1989.422347163	1989.495769562	0.000	11025.000	0.0734	11025.000	-75.34	ht
329	Waveform 1	1	1989.612021694	1989.664029227	0.000	11025.000	0.0520	11025.000		ht
329	Spectrogram 1	1	1989.612021694	1989.664029227	0.000	11025.000	0.0520	11025.000	-73.59	ht
330	Waveform 1	1	2042.011135426	2042.506736620	0.000	11025.000	0.4956	11025.000		mo
330	Spectrogram 1	1	2042.011135426	2042.506736620	0.000	11025.000	0.4956	11025.000	-79.76	mo
331	Waveform 1	1	2062.177818242	2062.575522904	0.000	11025.000	0.3977	11025.000		mo
331	Spectrogram 1	1	2062.177818242	2062.575522904	0.000	11025.000	0.3977	11025.000	-76.67	mo
332	Waveform 1	1	2096.463012974	2097.041214368	0.000	11025.000	0.5782	11025.000		mo
332	Spectrogram 1	1	2096.463012974	2097.041214368	0.000	11025.000	0.5782	11025.000	-74.74	mo
333	Waveform 1	1	2116.745946821	2117.100821751	0.000	11025.000	0.3549	11025.000		mo
333	Spectrogram 1	1	2116.745946821	2117.100821751	0.000	11025.000	0.3549	11025.000	-72.65	mo
334	Waveform 1	1	2117.186481216	2117.281318482	0.000	11025.000	0.0948	11025.000		ud
334	Spectrogram 1	1	2117.186481216	2117.281318482	0.000	11025.000	0.0948	11025.000	-74.96	ud
335	Waveform 1	1	2125.556632927	2125.758544525	0.000	11025.000	0.2019	11025.000		d
335	Spectrogram 1	1	2125.556632927	2125.758544525	0.000	11025.000	0.2019	11025.000	-76.00	d
336	Waveform 1	1	2147.650654487	2147.873980951	0.000	11025.000	0.2233	11025.000		t
336	Spectrogram 1	1	2147.650654487	2147.873980951	0.000	11025.000	0.2233	11025.000	-76.97	t
337	Waveform 1	1	2151.847967963	2151.921390363	0.000	11025.000	0.0734	11025.000		cl
337	Spectrogram 1	1	2151.847967963	2151.921390363	0.000	11025.000	0.0734	11025.000	-71.10	cl
338	Waveform 1	1	2201.056265851	2201.099095584	0.000	11025.000	0.0428	11025.000		l
338	Spectrogram 1	1	2201.056265851	2201.099095584	0.000	11025.000	0.0428	11025.000	-78.10	l
339	Waveform 1	1	2201.117451183	2201.160280916	0.000	11025.000	0.0428	11025.000		l
339	Spectrogram 1	1	2201.117451183	2201.160280916	0.000	11025.000	0.0428	11025.000	-77.85	l
340	Waveform 1	1	2201.943453174	2201.995460707	0.000	11025.000	0.0520	11025.000		l
340	Spectrogram 1	1	2201.943453174	2201.995460707	0.000	11025.000	0.0520	11025.000	-76.39	l
341	Waveform 1	1	2202.631788166	2202.702151299	0.000	11025.000	0.0704	11025.000		cl
341	Spectrogram 1	1	2202.631788166	2202.702151299	0.000	11025.000	0.0704	11025.000	-79.92	cl
342	Waveform 1	1	2332.353844656	2332.479274588	0.000	11025.000	0.1254	11025.000		p1
342	Spectrogram 1	1	2332.353844656	2332.479274588	0.000	11025.000	0.1254	11025.000	-67.96	p1
343	Waveform 1	1	2369.398497853	2369.487216585	0.000	11025.000	0.0887	11025.000		sh
343	Spectrogram 1	1	2369.398497853	2369.487216585	0.000	11025.000	0.0887	11025.000	-75.66	sh
344	Waveform 1	1	2375.042822655	2375.097889454	0.000	11025.000	0.0551	11025.000		cl
344	Spectrogram 1	1	2375.042822655	2375.097889454	0.000	11025.000	0.0551	11025.000	-68.91	cl
345	Waveform 1	1	2375.235556452	2375.468060716	0.000	1362.162	0.2325	1362.162		pu
345	Spectrogram 1	1	2375.235556452	2375.468060716	0.000	1362.162	0.2325	1362.162	-67.68	pu
346	Waveform 1	1	2375.471119983	2375.517008983	0.000	11025.000	0.0459	11025.000		l
346	Spectrogram 1	1	2375.471119983	2375.517008983	0.000	11025.000	0.0459	11025.000	-73.17	l
348	Waveform 1	1	2375.709742780	2375.770928113	0.000	11025.000	0.0612	11025.000		cl
348	Spectrogram 1	1	2375.709742780	2375.770928113	0.000	11025.000	0.0612	11025.000	-72.36	cl
349	Waveform 1	1	2376.269588574	2376.575515237	0.000	11025.000	0.3059	11025.000		t
349	Spectrogram 1	1	2376.269588574	2376.575515237	0.000	11025.000	0.3059	11025.000	-69.96	t
350	Waveform 1	1	2376.973219900	2377.028286699	0.000	11025.000	0.0551	11025.000		cl
350	Spectrogram 1	1	2376.973219900	2377.028286699	0.000	11025.000	0.0551	11025.000	-78.65	cl
351	Waveform 1	1	2377.230198297	2377.282205830	0.000	11025.000	0.0520	11025.000		cl
351	Spectrogram 1	1	2377.230198297	2377.282205830	0.000	11025.000	0.0520	11025.000	-77.84	cl
