Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Annotation
281	Waveform 1	1	1671.100100058	1671.645233559	0.000	11025.000	0.5451	11025.000		mo
281	Spectrogram 1	1	1671.100100058	1671.645233559	0.000	11025.000	0.5451	11025.000	-30.22	mo
282	Waveform 1	1	1670.702066072	1671.353197755	0.000	11025.000	0.6511	11025.000		mo
282	Spectrogram 1	1	1670.702066072	1671.353197755	0.000	11025.000	0.6511	11025.000	-29.25	mo
283	Waveform 1	1	1671.796659532	1672.400200195	0.000	11025.000	0.6035	11025.000		mo
283	Spectrogram 1	1	1671.796659532	1672.400200195	0.000	11025.000	0.6035	11025.000	-30.27	mo
284	Waveform 1	1	1672.417506099	1672.478076488	0.000	11025.000	0.0606	11025.000		b
284	Spectrogram 1	1	1672.417506099	1672.478076488	0.000	11025.000	0.0606	11025.000	-56.89	b
285	Waveform 1	1	1672.765785836	1673.468834995	0.000	11025.000	0.7030	11025.000		mo
285	Spectrogram 1	1	1672.765785836	1673.468834995	0.000	11025.000	0.7030	11025.000	-38.34	mo
286	Waveform 1	1	1676.010628187	1676.421641541	0.000	11025.000	0.4110	11025.000		w
286	Spectrogram 1	1	1676.010628187	1676.421641541	0.000	11025.000	0.4110	11025.000	-76.55	w
287	Waveform 1	1	1678.089490547	1678.409648318	0.000	11025.000	0.3202	11025.000		w
287	Spectrogram 1	1	1678.089490547	1678.409648318	0.000	11025.000	0.3202	11025.000	-74.03	w
288	Waveform 1	1	1679.307388013	1679.473956583	0.000	11025.000	0.1666	11025.000		p2
288	Spectrogram 1	1	1679.307388013	1679.473956583	0.000	11025.000	0.1666	11025.000	-79.18	p2
289	Waveform 1	1	1680.081823781	1680.553407524	0.000	11025.000	0.4716	11025.000		mo
289	Spectrogram 1	1	1680.081823781	1680.553407524	0.000	11025.000	0.4716	11025.000	-56.72	mo
290	Waveform 1	1	1680.443082887	1681.319190301	0.000	11025.000	0.8761	11025.000		mo
290	Spectrogram 1	1	1680.443082887	1681.319190301	0.000	11025.000	0.8761	11025.000	-36.89	mo
291	Waveform 1	1	1681.392740059	1681.946526473	0.000	11025.000	0.5538	11025.000		p3
291	Spectrogram 1	1	1681.392740059	1681.946526473	0.000	11025.000	0.5538	11025.000	-34.37	p3
292	Waveform 1	1	1682.089299533	1682.861571994	0.000	11025.000	0.7723	11025.000		mo
292	Spectrogram 1	1	1682.089299533	1682.861571994	0.000	11025.000	0.7723	11025.000	-63.24	mo
293	Waveform 1	1	1690.331199140	1690.610255575	0.000	11025.000	0.2791	11025.000		w
293	Spectrogram 1	1	1690.331199140	1690.610255575	0.000	11025.000	0.2791	11025.000	-78.02	w
294	Waveform 1	1	1692.213207736	1692.741035412	0.000	11025.000	0.5278	11025.000		w
294	Spectrogram 1	1	1692.213207736	1692.741035412	0.000	11025.000	0.5278	11025.000	-76.38	w
295	Waveform 1	1	1696.509379061	1696.678110859	0.000	11025.000	0.1687	11025.000		hw
295	Spectrogram 1	1	1696.509379061	1696.678110859	0.000	11025.000	0.1687	11025.000	-78.56	hw
296	Waveform 1	1	1699.587645901	1699.903477216	0.000	11025.000	0.3158	11025.000		mo
296	Spectrogram 1	1	1699.587645901	1699.903477216	0.000	11025.000	0.3158	11025.000	-33.16	mo
297	Waveform 1	1	1699.587645901	1700.186860108	0.000	11025.000	0.5992	11025.000		mo
297	Spectrogram 1	1	1699.587645901	1700.186860108	0.000	11025.000	0.5992	11025.000	-31.73	mo
298	Waveform 1	1	1700.186860108	1700.654117395	0.000	11025.000	0.4673	11025.000		mo
298	Spectrogram 1	1	1700.186860108	1700.654117395	0.000	11025.000	0.4673	11025.000	-29.51	mo
299	Waveform 1	1	1700.671423220	1700.760115576	0.000	11025.000	0.0887	11025.000		b
299	Spectrogram 1	1	1700.671423220	1700.760115576	0.000	11025.000	0.0887	11025.000	-56.45	b
300	Waveform 1	1	1700.911541548	1700.948316427	0.000	11025.000	0.0368	11025.000		pc
300	Spectrogram 1	1	1700.911541548	1700.948316427	0.000	11025.000	0.0368	11025.000	-48.92	pc
301	Waveform 1	1	1700.967785481	1701.261984514	0.000	11025.000	0.2942	11025.000		mo
301	Spectrogram 1	1	1700.967785481	1701.261984514	0.000	11025.000	0.2942	11025.000	-34.30	mo
302	Waveform 1	1	1701.274958954	1701.867683476	0.000	11025.000	0.5927	11025.000		mo
302	Spectrogram 1	1	1701.274958954	1701.867683476	0.000	11025.000	0.5927	11025.000	-68.45	mo
303	Waveform 1	1	1701.692461993	1702.172698650	0.000	11025.000	0.4802	11025.000		mo
303	Spectrogram 1	1	1701.692461993	1702.172698650	0.000	11025.000	0.4802	11025.000	-70.06	mo
304	Waveform 1	1	1702.447428707	1702.802198129	0.000	11025.000	0.3548	11025.000		cm
304	Spectrogram 1	1	1702.447428707	1702.802198129	0.000	11025.000	0.3548	11025.000	-75.67	cm
305	Waveform 1	1	1705.482437924	1706.172507714	0.000	11025.000	0.6901	11025.000		mo
305	Spectrogram 1	1	1705.482437924	1706.172507714	0.000	11025.000	0.6901	11025.000	-72.56	mo
306	Waveform 1	1	1707.572116426	1707.885784512	0.000	11025.000	0.3137	11025.000		mo
306	Spectrogram 1	1	1707.572116426	1707.885784512	0.000	11025.000	0.3137	11025.000	-29.76	mo
307	Waveform 1	1	1707.572116426	1708.043700169	0.000	11025.000	0.4716	11025.000		mo
307	Spectrogram 1	1	1707.572116426	1708.043700169	0.000	11025.000	0.4716	11025.000	-31.15	mo
308	Waveform 1	1	1708.043700169	1708.478509034	0.000	11025.000	0.4348	11025.000		p2
308	Spectrogram 1	1	1708.043700169	1708.478509034	0.000	11025.000	0.4348	11025.000	-45.67	p2
309	Waveform 1	1	1708.541242651	1709.116661347	0.000	11025.000	0.5754	11025.000		mo
309	Spectrogram 1	1	1708.541242651	1709.116661347	0.000	11025.000	0.5754	11025.000	-41.10	mo
310	Waveform 1	1	1708.848421053	1709.620693514	0.000	11025.000	0.7723	11025.000		mo
310	Spectrogram 1	1	1708.848421053	1709.620693514	0.000	11025.000	0.7723	11025.000	-43.88	mo
311	Waveform 1	1	1709.930040561	1710.925125524	0.000	11025.000	0.9951	11025.000		mo
311	Spectrogram 1	1	1709.930040561	1710.925125524	0.000	11025.000	0.9951	11025.000	-71.96	mo
312	Waveform 1	1	1712.175476831	1712.223067851	0.000	11025.000	0.0476	11025.000		pc
312	Spectrogram 1	1	1712.175476831	1712.223067851	0.000	11025.000	0.0476	11025.000	-59.05	pc
313	Waveform 1	1	1712.253353045	1712.796323319	0.000	11025.000	0.5430	11025.000		mo
313	Spectrogram 1	1	1712.253353045	1712.796323319	0.000	11025.000	0.5430	11025.000	-29.68	mo
314	Waveform 1	1	1713.241948324	1714.083444087	0.000	11025.000	0.8415	11025.000		mo
314	Spectrogram 1	1	1713.241948324	1714.083444087	0.000	11025.000	0.8415	11025.000	-43.39	mo
315	Waveform 1	1	1720.146972915	1720.744023893	0.000	11025.000	0.5971	11025.000		mo
315	Spectrogram 1	1	1720.146972915	1720.744023893	0.000	11025.000	0.5971	11025.000	-77.06	mo
316	Waveform 1	1	1724.596733362	1725.282476696	0.000	11025.000	0.6857	11025.000		w
316	Spectrogram 1	1	1724.596733362	1725.282476696	0.000	11025.000	0.6857	11025.000	-74.12	w
317	Waveform 1	1	1730.478551023	1730.906870203	0.000	11025.000	0.4283	11025.000		mo
317	Spectrogram 1	1	1730.478551023	1730.906870203	0.000	11025.000	0.4283	11025.000	-34.81	mo
318	Waveform 1	1	1730.761933915	1731.118866565	0.000	11025.000	0.3569	11025.000		mo
318	Spectrogram 1	1	1730.761933915	1731.118866565	0.000	11025.000	0.3569	11025.000	-40.93	mo
319	Waveform 1	1	1732.193990971	1732.873244620	0.000	11025.000	0.6793	11025.000		mo
319	Spectrogram 1	1	1732.193990971	1732.873244620	0.000	11025.000	0.6793	11025.000	-79.89	mo
320	Waveform 1	1	1732.916509262	1733.688781723	0.000	11025.000	0.7723	11025.000		mo
320	Spectrogram 1	1	1732.916509262	1733.688781723	0.000	11025.000	0.7723	11025.000	-33.36	mo
321	Waveform 1	1	1733.210708295	1733.939716192	0.000	11025.000	0.7290	11025.000		mo
321	Spectrogram 1	1	1733.210708295	1733.939716192	0.000	11025.000	0.7290	11025.000	-33.00	mo
322	Waveform 1	1	1738.253202952	1738.311610113	0.000	11025.000	0.0584	11025.000		b
322	Spectrogram 1	1	1738.253202952	1738.311610113	0.000	11025.000	0.0584	11025.000	-56.28	b
323	Waveform 1	1	1740.807975513	1741.145439109	0.000	11025.000	0.3375	11025.000		mo
323	Spectrogram 1	1	1740.807975513	1741.145439109	0.000	11025.000	0.3375	11025.000	-79.71	mo
324	Waveform 1	1	1742.441199977	1742.904130807	0.000	11025.000	0.4629	11025.000		b
324	Spectrogram 1	1	1742.441199977	1742.904130807	0.000	11025.000	0.4629	11025.000	-42.92	b
325	Waveform 1	1	1742.936579230	1742.994986391	0.000	11025.000	0.0584	11025.000		b
325	Spectrogram 1	1	1742.936579230	1742.994986391	0.000	11025.000	0.0584	11025.000	-48.81	b
326	Waveform 1	1	1743.213472437	1743.925174509	0.000	11025.000	0.7117	11025.000		mo
326	Spectrogram 1	1	1743.213472437	1743.925174509	0.000	11025.000	0.7117	11025.000	-39.38	mo
327	Waveform 1	1	1743.174534330	1743.206982753	0.000	11025.000	0.0324	11025.000		pc
327	Spectrogram 1	1	1743.174534330	1743.206982753	0.000	11025.000	0.0324	11025.000	-62.23	pc
328	Waveform 1	1	1744.249658815	1744.881321444	0.000	11025.000	0.6317	11025.000		mo
328	Spectrogram 1	1	1744.249658815	1744.881321444	0.000	11025.000	0.6317	11025.000	-70.11	mo
329	Waveform 1	1	1755.178287901	1755.234531834	0.000	11025.000	0.0562	11025.000		l
329	Spectrogram 1	1	1755.178287901	1755.234531834	0.000	11025.000	0.0562	11025.000	-52.46	l
330	Waveform 1	1	1756.445939615	1756.510836461	0.000	11025.000	0.0649	11025.000		sh
330	Spectrogram 1	1	1756.445939615	1756.510836461	0.000	11025.000	0.0649	11025.000	-75.40	sh
331	Waveform 1	1	1765.440642708	1765.953327787	0.000	11025.000	0.5127	11025.000		mo
331	Spectrogram 1	1	1765.440642708	1765.953327787	0.000	11025.000	0.5127	11025.000	-33.82	mo
332	Waveform 1	1	1767.902396457	1767.993252040	0.000	11025.000	0.0909	11025.000		sh
332	Spectrogram 1	1	1767.902396457	1767.993252040	0.000	11025.000	0.0909	11025.000	-74.31	sh
333	Waveform 1	1	1768.209574858	1768.456182871	0.000	11025.000	0.2466	11025.000		h
333	Spectrogram 1	1	1768.209574858	1768.456182871	0.000	11025.000	0.2466	11025.000	-70.23	h
334	Waveform 1	1	1781.431225895	1781.470164003	0.000	11025.000	0.0389	11025.000		cl
334	Spectrogram 1	1	1781.431225895	1781.470164003	0.000	11025.000	0.0389	11025.000	-70.98	cl
335	Waveform 1	1	1783.622576122	1783.908122242	0.000	11025.000	0.2855	11025.000		t
335	Spectrogram 1	1	1783.622576122	1783.908122242	0.000	11025.000	0.2855	11025.000	-59.32	t
336	Waveform 1	1	1796.861532984	1796.911287232	0.000	11025.000	0.0498	11025.000		l
336	Spectrogram 1	1	1796.861532984	1796.911287232	0.000	11025.000	0.0498	11025.000	-73.13	l
337	Waveform 1	1	1796.956715024	1797.019448642	0.000	11025.000	0.0627	11025.000		l
337	Spectrogram 1	1	1796.956715024	1797.019448642	0.000	11025.000	0.0627	11025.000	-71.92	l
338	Waveform 1	1	1797.062713205	1797.138426191	0.000	11025.000	0.0757	11025.000		l
338	Spectrogram 1	1	1797.062713205	1797.138426191	0.000	11025.000	0.0757	11025.000	-73.53	l
339	Waveform 1	1	1797.224955319	1797.294178621	0.000	11025.000	0.0692	11025.000		l
339	Spectrogram 1	1	1797.224955319	1797.294178621	0.000	11025.000	0.0692	11025.000	-72.40	l
340	Waveform 1	1	1797.824169525	1797.880413458	0.000	11025.000	0.0562	11025.000		ca
340	Spectrogram 1	1	1797.824169525	1797.880413458	0.000	11025.000	0.0562	11025.000	-76.48	ca
341	Waveform 1	1	1797.908535424	1797.971269041	0.000	11025.000	0.0627	11025.000		ca
341	Spectrogram 1	1	1797.908535424	1797.971269041	0.000	11025.000	0.0627	11025.000	-76.28	ca
342	Waveform 1	1	1798.083756907	1798.150816980	0.000	11025.000	0.0671	11025.000		ca
342	Spectrogram 1	1	1798.083756907	1798.150816980	0.000	11025.000	0.0671	11025.000	-77.67	ca
343	Waveform 1	1	1798.176775719	1798.248162249	0.000	11025.000	0.0714	11025.000		ca
343	Spectrogram 1	1	1798.176775719	1798.248162249	0.000	11025.000	0.0714	11025.000	-77.67	ca
344	Waveform 1	1	1798.276284215	1798.347670745	0.000	11025.000	0.0714	11025.000		ca
344	Spectrogram 1	1	1798.276284215	1798.347670745	0.000	11025.000	0.0714	11025.000	-76.61	ca
345	Waveform 1	1	1798.382282396	1798.451505698	0.000	11025.000	0.0692	11025.000		ca
345	Spectrogram 1	1	1798.382282396	1798.451505698	0.000	11025.000	0.0692	11025.000	-76.59	ca
346	Waveform 1	1	1798.585625845	1798.644033006	0.000	11025.000	0.0584	11025.000		ca
346	Spectrogram 1	1	1798.585625845	1798.644033006	0.000	11025.000	0.0584	11025.000	-75.42	ca
347	Waveform 1	1	1798.674318200	1798.743541502	0.000	11025.000	0.0692	11025.000		ca
347	Spectrogram 1	1	1798.674318200	1798.743541502	0.000	11025.000	0.0692	11025.000	-74.95	ca
348	Waveform 1	1	1798.775989925	1798.838723542	0.000	11025.000	0.0627	11025.000		ca
348	Spectrogram 1	1	1798.775989925	1798.838723542	0.000	11025.000	0.0627	11025.000	-75.34	ca
349	Waveform 1	1	1814.024585846	1814.145726625	0.000	11025.000	0.1211	11025.000		sh
349	Spectrogram 1	1	1814.024585846	1814.145726625	0.000	11025.000	0.1211	11025.000	-74.83	sh
350	Waveform 1	1	1831.698160638	1832.020481637	0.000	11025.000	0.3223	11025.000		t
350	Spectrogram 1	1	1831.698160638	1832.020481637	0.000	11025.000	0.3223	11025.000	-74.64	t
351	Waveform 1	1	1833.428743261	1833.545557583	0.000	11025.000	0.1168	11025.000		h
351	Spectrogram 1	1	1833.428743261	1833.545557583	0.000	11025.000	0.1168	11025.000	-76.55	h
352	Waveform 1	1	1833.536904671	1833.714289381	0.000	11025.000	0.1774	11025.000		h
352	Spectrogram 1	1	1833.536904671	1833.714289381	0.000	11025.000	0.1774	11025.000	-77.10	h
353	Waveform 1	1	1836.134941795	1836.232287063	0.000	11025.000	0.0973	11025.000		sh
353	Spectrogram 1	1	1836.134941795	1836.232287063	0.000	11025.000	0.0973	11025.000	-79.54	sh
354	Waveform 1	1	1837.482632952	1837.512918146	0.000	11025.000	0.0303	11025.000		l
354	Spectrogram 1	1	1837.482632952	1837.512918146	0.000	11025.000	0.0303	11025.000	-76.58	l
355	Waveform 1	1	1837.536713656	1837.584304676	0.000	11025.000	0.0476	11025.000		l
355	Spectrogram 1	1	1837.536713656	1837.584304676	0.000	11025.000	0.0476	11025.000	-76.68	l
356	Waveform 1	1	1837.605936958	1837.640548609	0.000	11025.000	0.0346	11025.000		l
356	Spectrogram 1	1	1837.605936958	1837.640548609	0.000	11025.000	0.0346	11025.000	-74.76	l
357	Waveform 1	1	1849.609690529	1849.996908374	0.000	11025.000	0.3872	11025.000		w
357	Spectrogram 1	1	1849.609690529	1849.996908374	0.000	11025.000	0.3872	11025.000	-74.46	w
358	Waveform 1	1	1851.766429105	1851.963282869	0.000	11025.000	0.1969	11025.000		t
358	Spectrogram 1	1	1851.766429105	1851.963282869	0.000	11025.000	0.1969	11025.000	-76.97	t
359	Waveform 1	1	1854.074593574	1854.135163963	0.000	11025.000	0.0606	11025.000		cl
359	Spectrogram 1	1	1854.074593574	1854.135163963	0.000	11025.000	0.0606	11025.000	-76.02	cl
360	Waveform 1	1	1855.891705325	1856.384921350	0.000	11025.000	0.4932	11025.000		mo
360	Spectrogram 1	1	1855.891705325	1856.384921350	0.000	11025.000	0.4932	11025.000	-45.18	mo
361	Waveform 1	1	1855.909011150	1856.553653148	0.000	11025.000	0.6446	11025.000		mo
361	Spectrogram 1	1	1855.909011150	1856.553653148	0.000	11025.000	0.6446	11025.000	-46.44	mo
362	Waveform 1	1	1858.654147791	1859.316095615	0.000	11025.000	0.6619	11025.000		mo
362	Spectrogram 1	1	1858.654147791	1859.316095615	0.000	11025.000	0.6619	11025.000	-71.38	mo
363	Waveform 1	1	1859.439399699	1859.623274095	0.000	11025.000	0.1839	11025.000		mo
363	Spectrogram 1	1	1859.439399699	1859.623274095	0.000	11025.000	0.1839	11025.000	-76.99	mo
364	Waveform 1	1	1859.640579920	1860.086204926	0.000	11025.000	0.4456	11025.000		mo
364	Spectrogram 1	1	1859.640579920	1860.086204926	0.000	11025.000	0.4456	11025.000	-75.79	mo
365	Waveform 1	1	1862.439797266	1862.547958675	0.000	11025.000	0.1082	11025.000		sh
365	Spectrogram 1	1	1862.439797266	1862.547958675	0.000	11025.000	0.1082	11025.000	-71.07	sh
366	Waveform 1	1	1862.547958675	1863.060643754	0.000	11025.000	0.5127	11025.000		p2
366	Spectrogram 1	1	1862.547958675	1863.060643754	0.000	11025.000	0.5127	11025.000	-41.04	p2
367	Waveform 1	1	1867.877070821	1868.067434901	0.000	11025.000	0.1904	11025.000		t
367	Spectrogram 1	1	1867.877070821	1868.067434901	0.000	11025.000	0.1904	11025.000	-60.82	t
368	Waveform 1	1	1868.030660022	1868.110699464	0.000	11025.000	0.0800	11025.000		sh
368	Spectrogram 1	1	1868.030660022	1868.110699464	0.000	11025.000	0.0800	11025.000	-56.30	sh
369	Waveform 1	1	1868.151800800	1868.212371189	0.000	11025.000	0.0606	11025.000		l
369	Spectrogram 1	1	1868.151800800	1868.212371189	0.000	11025.000	0.0606	11025.000	-58.34	l
370	Waveform 1	1	1868.327022282	1868.381102987	0.000	11025.000	0.0541	11025.000		m
370	Spectrogram 1	1	1868.327022282	1868.381102987	0.000	11025.000	0.0541	11025.000	-66.81	m
371	Waveform 1	1	1868.467632114	1868.517386362	0.000	11025.000	0.0498	11025.000		m
371	Spectrogram 1	1	1868.467632114	1868.517386362	0.000	11025.000	0.0498	11025.000	-66.38	m
372	Waveform 1	1	1868.430857235	1868.465468886	0.000	11025.000	0.0346	11025.000		l
372	Spectrogram 1	1	1868.430857235	1868.465468886	0.000	11025.000	0.0346	11025.000	-73.48	l
373	Waveform 1	1	1868.521712819	1868.575793523	0.000	11025.000	0.0541	11025.000		m
373	Spectrogram 1	1	1868.521712819	1868.575793523	0.000	11025.000	0.0541	11025.000	-69.13	m
374	Waveform 1	1	1868.606078718	1868.642853597	0.000	11025.000	0.0368	11025.000		m
374	Spectrogram 1	1	1868.606078718	1868.642853597	0.000	11025.000	0.0368	11025.000	-71.43	m
375	Waveform 1	1	1868.757504690	1868.792116341	0.000	11025.000	0.0346	11025.000		m
375	Spectrogram 1	1	1868.757504690	1868.792116341	0.000	11025.000	0.0346	11025.000	-72.00	m
376	Waveform 1	1	1870.379925247	1870.700083018	0.000	11025.000	0.3202	11025.000		h
376	Spectrogram 1	1	1870.379925247	1870.700083018	0.000	11025.000	0.3202	11025.000	-74.55	h
377	Waveform 1	1	1872.155935584	1872.233811798	0.000	11025.000	0.0779	11025.000		sh
377	Spectrogram 1	1	1872.155935584	1872.233811798	0.000	11025.000	0.0779	11025.000	-58.28	sh
378	Waveform 1	1	1872.277076362	1872.341973207	0.000	11025.000	0.0649	11025.000		sh
378	Spectrogram 1	1	1872.277076362	1872.341973207	0.000	11025.000	0.0649	11025.000	-59.95	sh
379	Waveform 1	1	1873.241876210	1873.369506672	0.000	11025.000	0.1276	11025.000		h
379	Spectrogram 1	1	1873.241876210	1873.369506672	0.000	11025.000	0.1276	11025.000	-75.49	h
380	Waveform 1	1	1874.762625621	1875.011396862	0.000	11025.000	0.2488	11025.000		t
380	Spectrogram 1	1	1874.762625621	1875.011396862	0.000	11025.000	0.2488	11025.000	-75.57	t
381	Waveform 1	1	1876.186029843	1877.477477067	0.000	11025.000	1.2914	11025.000		mo
381	Spectrogram 1	1	1876.186029843	1877.477477067	0.000	11025.000	1.2914	11025.000	-63.93	mo
382	Waveform 1	1	1879.318384328	1879.484952898	0.000	11025.000	0.1666	11025.000		t
382	Spectrogram 1	1	1879.318384328	1879.484952898	0.000	11025.000	0.1666	11025.000	-75.34	t
383	Waveform 1	1	1880.646606431	1880.787216263	0.000	11025.000	0.1406	11025.000		h
383	Spectrogram 1	1	1880.646606431	1880.787216263	0.000	11025.000	0.1406	11025.000	-78.19	h
384	Waveform 1	1	1881.178760643	1881.293411736	0.000	11025.000	0.1147	11025.000		sh
384	Spectrogram 1	1	1881.178760643	1881.293411736	0.000	11025.000	0.1147	11025.000	-76.90	sh
385	Waveform 1	1	1881.784464533	1882.063520969	0.000	11025.000	0.2791	11025.000		h
385	Spectrogram 1	1	1881.784464533	1882.063520969	0.000	11025.000	0.2791	11025.000	-77.94	h
386	Waveform 1	1	1885.821048398	1886.084962236	0.000	11025.000	0.2639	11025.000		h
386	Spectrogram 1	1	1885.821048398	1886.084962236	0.000	11025.000	0.2639	11025.000	-76.97	h
387	Waveform 1	1	1887.432653472	1887.480244492	0.000	11025.000	0.0476	11025.000		cl
387	Spectrogram 1	1	1887.432653472	1887.480244492	0.000	11025.000	0.0476	11025.000	-76.84	cl
388	Waveform 1	1	1888.027541222	1888.090274839	0.000	11025.000	0.0627	11025.000		b
388	Spectrogram 1	1	1888.027541222	1888.090274839	0.000	11025.000	0.0627	11025.000	-75.95	b
389	Waveform 1	1	1890.746719124	1891.056060754	0.000	11025.000	0.3093	11025.000		t
389	Spectrogram 1	1	1890.746719124	1891.056060754	0.000	11025.000	0.3093	11025.000	-76.67	t
390	Waveform 1	1	1891.239935150	1891.330790733	0.000	11025.000	0.0909	11025.000		sh
390	Spectrogram 1	1	1891.239935150	1891.330790733	0.000	11025.000	0.0909	11025.000	-80.15	sh
391	Waveform 1	1	1896.122341391	1896.211033746	0.000	11025.000	0.0887	11025.000		sh
391	Spectrogram 1	1	1896.122341391	1896.211033746	0.000	11025.000	0.0887	11025.000	-70.47	sh
392	Waveform 1	1	1896.258624766	1896.355970034	0.000	11025.000	0.0973	11025.000		sh
392	Spectrogram 1	1	1896.258624766	1896.355970034	0.000	11025.000	0.0973	11025.000	-75.29	sh
393	Waveform 1	1	1899.339061775	1899.559711049	0.000	11025.000	0.2206	11025.000		h
393	Spectrogram 1	1	1899.339061775	1899.559711049	0.000	11025.000	0.2206	11025.000	-78.46	h
394	Waveform 1	1	1899.670035686	1899.763054498	0.000	11025.000	0.0930	11025.000		sh
394	Spectrogram 1	1	1899.670035686	1899.763054498	0.000	11025.000	0.0930	11025.000	-76.11	sh
395	Waveform 1	1	1900.377411302	1900.448797832	0.000	11025.000	0.0714	11025.000		b
395	Spectrogram 1	1	1900.377411302	1900.448797832	0.000	11025.000	0.0714	11025.000	-70.92	b
396	Waveform 1	1	1900.548306328	1900.706221985	0.000	11025.000	0.1579	11025.000		se
396	Spectrogram 1	1	1900.548306328	1900.706221985	0.000	11025.000	0.1579	11025.000	-72.84	se
397	Waveform 1	1	1901.947915040	1902.116646838	0.000	11025.000	0.1687	11025.000		h
397	Spectrogram 1	1	1901.947915040	1902.116646838	0.000	11025.000	0.1687	11025.000	-76.03	h
398	Waveform 1	1	1905.577812007	1905.616750114	0.000	11025.000	0.0389	11025.000		cl
398	Spectrogram 1	1	1905.577812007	1905.616750114	0.000	11025.000	0.0389	11025.000	-76.86	cl
399	Waveform 1	1	1906.607514039	1906.743797414	0.000	11025.000	0.1363	11025.000		t
399	Spectrogram 1	1	1906.607514039	1906.743797414	0.000	11025.000	0.1363	11025.000	-72.79	t
400	Waveform 1	1	1909.564647041	1909.720399470	0.000	11025.000	0.1558	11025.000		sh
400	Spectrogram 1	1	1909.564647041	1909.720399470	0.000	11025.000	0.1558	11025.000	-73.46	sh
401	Waveform 1	1	1909.724725927	1910.122759912	0.000	11025.000	0.3980	11025.000		h
401	Spectrogram 1	1	1909.724725927	1910.122759912	0.000	11025.000	0.3980	11025.000	-74.37	h
402	Waveform 1	1	1912.108603461	1912.396312809	0.000	11025.000	0.2877	11025.000		mo
402	Spectrogram 1	1	1912.108603461	1912.396312809	0.000	11025.000	0.2877	11025.000	-78.73	mo
403	Waveform 1	1	1913.185891095	1913.341643524	0.000	11025.000	0.1558	11025.000		h
403	Spectrogram 1	1	1913.185891095	1913.341643524	0.000	11025.000	0.1558	11025.000	-77.39	h
404	Waveform 1	1	1915.569768630	1915.738500428	0.000	11025.000	0.1687	11025.000		h
404	Spectrogram 1	1	1915.569768630	1915.738500428	0.000	11025.000	0.1687	11025.000	-76.26	h
405	Waveform 1	1	1917.851974439	1918.159152841	0.000	11025.000	0.3072	11025.000		t
405	Spectrogram 1	1	1917.851974439	1918.159152841	0.000	11025.000	0.3072	11025.000	-77.57	t
406	Waveform 1	1	1919.335949050	1920.030345297	0.000	11025.000	0.6944	11025.000		mo
406	Spectrogram 1	1	1919.335949050	1920.030345297	0.000	11025.000	0.6944	11025.000	-44.63	mo
407	Waveform 1	1	1919.712350754	1920.378625034	0.000	11025.000	0.6663	11025.000		mo
407	Spectrogram 1	1	1919.712350754	1920.378625034	0.000	11025.000	0.6663	11025.000	-44.65	mo
408	Waveform 1	1	1920.750700281	1922.133003089	0.000	11025.000	1.3823	11025.000		mo
408	Spectrogram 1	1	1920.750700281	1922.133003089	0.000	11025.000	1.3823	11025.000	-53.79	mo
409	Waveform 1	1	1924.149118444	1924.214015290	0.000	11025.000	0.0649	11025.000		pc
409	Spectrogram 1	1	1924.149118444	1924.214015290	0.000	11025.000	0.0649	11025.000	-59.62	pc
410	Waveform 1	1	1924.268095994	1924.837025006	0.000	11025.000	0.5689	11025.000		mo
410	Spectrogram 1	1	1924.268095994	1924.837025006	0.000	11025.000	0.5689	11025.000	-34.20	mo
411	Waveform 1	1	1924.720210684	1925.222079622	0.000	11025.000	0.5019	11025.000		mo
411	Spectrogram 1	1	1924.720210684	1925.222079622	0.000	11025.000	0.5019	11025.000	-45.54	mo
412	Waveform 1	1	1927.422082761	1927.586488103	0.000	11025.000	0.1644	11025.000		h
412	Spectrogram 1	1	1927.422082761	1927.586488103	0.000	11025.000	0.1644	11025.000	-79.93	h
413	Waveform 1	1	1930.411664186	1930.716679360	0.000	11025.000	0.3050	11025.000		t
413	Spectrogram 1	1	1930.411664186	1930.716679360	0.000	11025.000	0.3050	11025.000	-74.85	t
414	Waveform 1	1	1936.196136579	1936.250217283	0.000	11025.000	0.0541	11025.000		ca
414	Spectrogram 1	1	1936.196136579	1936.250217283	0.000	11025.000	0.0541	11025.000	-76.47	ca
415	Waveform 1	1	1936.258870196	1936.576864739	0.000	11025.000	0.3180	11025.000		t
415	Spectrogram 1	1	1936.258870196	1936.576864739	0.000	11025.000	0.3180	11025.000	-75.08	t
416	Waveform 1	1	1936.286992162	1936.347562552	0.000	11025.000	0.0606	11025.000		ca
416	Spectrogram 1	1	1936.286992162	1936.347562552	0.000	11025.000	0.0606	11025.000	-73.10	ca
417	Waveform 1	1	1936.382174202	1936.442744592	0.000	11025.000	0.0606	11025.000		ca
417	Spectrogram 1	1	1936.382174202	1936.442744592	0.000	11025.000	0.0606	11025.000	-73.89	ca
418	Waveform 1	1	1936.486009155	1936.537926631	0.000	11025.000	0.0519	11025.000		ca
418	Spectrogram 1	1	1936.486009155	1936.537926631	0.000	11025.000	0.0519	11025.000	-76.08	ca
419	Waveform 1	1	1940.288964376	1940.412268383	0.000	11025.000	0.1233	11025.000		p3
